Filename,lemma_ttr,lemma_mattr,lexical_density_tokens,lexical_density_types,content_ttr,function_ttr,function_mattr,noun_ttr,verb_ttr,adj_ttr,adv_ttr,prp_ttr,argument_ttr,bigram_lemma_ttr,trigram_lemma_ttr,adjacent_overlap_all_sent,adjacent_overlap_all_sent_div_seg,adjacent_overlap_binary_all_sent,adjacent_overlap_2_all_sent,adjacent_overlap_2_all_sent_div_seg,adjacent_overlap_binary_2_all_sent,adjacent_overlap_cw_sent,adjacent_overlap_cw_sent_div_seg,adjacent_overlap_binary_cw_sent,adjacent_overlap_2_cw_sent,adjacent_overlap_2_cw_sent_div_seg,adjacent_overlap_binary_2_cw_sent,adjacent_overlap_fw_sent,adjacent_overlap_fw_sent_div_seg,adjacent_overlap_binary_fw_sent,adjacent_overlap_2_fw_sent,adjacent_overlap_2_fw_sent_div_seg,adjacent_overlap_binary_2_fw_sent,adjacent_overlap_noun_sent,adjacent_overlap_noun_sent_div_seg,adjacent_overlap_binary_noun_sent,adjacent_overlap_2_noun_sent,adjacent_overlap_2_noun_sent_div_seg,adjacent_overlap_binary_2_noun_sent,adjacent_overlap_verb_sent,adjacent_overlap_verb_sent_div_seg,adjacent_overlap_binary_verb_sent,adjacent_overlap_2_verb_sent,adjacent_overlap_2_verb_sent_div_seg,adjacent_overlap_binary_2_verb_sent,adjacent_overlap_adj_sent,adjacent_overlap_adj_sent_div_seg,adjacent_overlap_binary_adj_sent,adjacent_overlap_2_adj_sent,adjacent_overlap_2_adj_sent_div_seg,adjacent_overlap_binary_2_adj_sent,adjacent_overlap_adv_sent,adjacent_overlap_adv_sent_div_seg,adjacent_overlap_binary_adv_sent,adjacent_overlap_2_adv_sent,adjacent_overlap_2_adv_sent_div_seg,adjacent_overlap_binary_2_adv_sent,adjacent_overlap_pronoun_sent,adjacent_overlap_pronoun_sent_div_seg,adjacent_overlap_binary_pronoun_sent,adjacent_overlap_2_pronoun_sent,adjacent_overlap_2_pronoun_sent_div_seg,adjacent_overlap_binary_2_pronoun_sent,adjacent_overlap_argument_sent,adjacent_overlap_argument_sent_div_seg,adjacent_overlap_binary_argument_sent,adjacent_overlap_2_argument_sent,adjacent_overlap_2_argument_sent_div_seg,adjacent_overlap_binary_2_argument_sent,adjacent_overlap_all_para,adjacent_overlap_all_para_div_seg,adjacent_overlap_binary_all_para,adjacent_overlap_2_all_para,adjacent_overlap_2_all_para_div_seg,adjacent_overlap_binary_2_all_para,adjacent_overlap_cw_para,adjacent_overlap_cw_para_div_seg,adjacent_overlap_binary_cw_para,adjacent_overlap_2_cw_para,adjacent_overlap_2_cw_para_div_seg,adjacent_overlap_binary_2_cw_para,adjacent_overlap_fw_para,adjacent_overlap_fw_para_div_seg,adjacent_overlap_binary_fw_para,adjacent_overlap_2_fw_para,adjacent_overlap_2_fw_para_div_seg,adjacent_overlap_binary_2_fw_para,adjacent_overlap_noun_para,adjacent_overlap_noun_para_div_seg,adjacent_overlap_binary_noun_para,adjacent_overlap_2_noun_para,adjacent_overlap_2_noun_para_div_seg,adjacent_overlap_binary_2_noun_para,adjacent_overlap_verb_para,adjacent_overlap_verb_para_div_seg,adjacent_overlap_binary_verb_para,adjacent_overlap_2_verb_para,adjacent_overlap_2_verb_para_div_seg,adjacent_overlap_binary_2_verb_para,adjacent_overlap_adj_para,adjacent_overlap_adj_para_div_seg,adjacent_overlap_binary_adj_para,adjacent_overlap_2_adj_para,adjacent_overlap_2_adj_para_div_seg,adjacent_overlap_binary_2_adj_para,adjacent_overlap_adv_para,adjacent_overlap_adv_para_div_seg,adjacent_overlap_binary_adv_para,adjacent_overlap_2_adv_para,adjacent_overlap_2_adv_para_div_seg,adjacent_overlap_binary_2_adv_para,adjacent_overlap_pronoun_para,adjacent_overlap_pronoun_para_div_seg,adjacent_overlap_binary_pronoun_para,adjacent_overlap_2_pronoun_para,adjacent_overlap_2_pronoun_para_div_seg,adjacent_overlap_binary_2_pronoun_para,adjacent_overlap_argument_para,adjacent_overlap_argument_para_div_seg,adjacent_overlap_binary_argument_para,adjacent_overlap_2_argument_para,adjacent_overlap_2_argument_para_div_seg,adjacent_overlap_binary_2_argument_para,lsa_1_all_sent,lsa_2_all_sent,lsa_1_all_para,lsa_2_all_para,basic_connectives,conjunctions,disjunctions,lexical_subordinators,coordinating_conjuncts,addition,sentence_linking,order,reason_and_purpose,all_causal,positive_causal,opposition,determiners,all_demonstratives,attended_demonstratives,unattended_demonstratives,all_additive,all_logical,positive_logical,negative_logical,all_temporal,positive_intentional,all_positive,all_negative,all_connective,pronoun_density,pronoun_noun_ratio,repeated_content_lemmas,repeated_content_and_pronoun_lemmas
e6011509fc00436ab743f12fa6a27714.txt,0.385852090032,0.673969465649,0.488745980707,0.683333333333,0.539473684211,0.251572327044,0.437818181818,0.450704225352,0.642857142857,0.777777777778,0.590909090909,0.1875,0.382978723404,0.858064516129,0.961165048544,0.243346007605,3.04761904762,0.857142857143,0.357142857143,4.5,0.9,0.171428571429,1.14285714286,0.619047619048,0.264705882353,1.8,0.75,0.285714285714,1.71428571429,0.714285714286,0.432203389831,2.55,0.9,0.246153846154,0.761904761905,0.47619047619,0.34375,1.1,0.65,0.105263157895,0.190476190476,0.142857142857,0.166666666667,0.3,0.25,0.111111111111,0.0952380952381,0.0952380952381,0.117647058824,0.1,0.1,0.0,0.0,0.0,0.2,0.2,0.2,0.428571428571,0.428571428571,0.380952380952,0.526315789474,0.5,0.45,0.2875,1.09523809524,0.714285714286,0.384615384615,1.5,0.85,0.328431372549,6.7,1.0,0.406060606061,7.44444444444,1.0,0.236842105263,2.7,0.8,0.333333333333,3.44444444444,0.888888888889,0.41935483871,3.9,1.0,0.479452054795,3.88888888889,1.0,0.333333333333,1.7,0.8,0.439024390244,2.0,0.888888888889,0.15625,0.5,0.4,0.214285714286,0.666666666667,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.3,0.3,0.333333333333,0.555555555556,0.444444444444,0.533333333333,0.8,0.7,0.583333333333,0.777777777778,0.777777777778,0.377049180328,2.3,1.0,0.469387755102,2.55555555556,1.0,0.395987040515,0.695402052117,0.49122070993,0.748788326377,0.0192926045016,0.0192926045016,0.0,0.0289389067524,0.0,0.0192926045016,0.0225080385852,0.0,0.0225080385852,0.0096463022508,0.0225080385852,0.0,0.147909967846,0.032154340836,0.0032154340836,0.0289389067524,0.0192926045016,0.0257234726688,0.0225080385852,0.0,0.0096463022508,0.0032154340836,0.0675241157556,0.0,0.0546623794212,0.0739549839228,0.323943661972,0.302250803859,0.369774919614
e601f928333c4a8d82e5fc522dbdc1d9.txt,0.423444976077,0.766720867209,0.528708133971,0.757062146893,0.606334841629,0.248730964467,0.491351351351,0.653846153846,0.630769230769,0.560975609756,0.621621621622,0.294117647059,0.561904761905,0.875299760192,0.956730769231,0.173134328358,2.9,0.9,0.264150943396,4.42105263158,0.947368421053,0.111111111111,1.1,0.55,0.179894179894,1.78947368421,0.736842105263,0.237762237762,1.7,0.8,0.385185185185,2.73684210526,0.947368421053,0.138888888889,0.5,0.4,0.176470588235,0.631578947368,0.473684210526,0.0363636363636,0.1,0.1,0.166666666667,0.473684210526,0.421052631579,0.105263157895,0.2,0.2,0.171428571429,0.315789473684,0.263157894737,0.151515151515,0.25,0.25,0.15625,0.263157894737,0.263157894737,0.130434782609,0.15,0.15,0.318181818182,0.368421052632,0.368421052632,0.144444444444,0.65,0.55,0.2,0.894736842105,0.684210526316,0.246212121212,9.28571428571,0.714285714286,0.384615384615,12.5,0.833333333333,0.149700598802,3.57142857143,0.714285714286,0.268292682927,5.5,0.833333333333,0.407766990291,6.0,0.714285714286,0.592105263158,7.5,0.833333333333,0.116666666667,1.0,0.571428571429,0.217391304348,1.66666666667,0.833333333333,0.18,1.28571428571,0.428571428571,0.3125,1.66666666667,0.666666666667,0.137931034483,0.571428571429,0.571428571429,0.333333333333,1.33333333333,0.666666666667,0.137931034483,0.571428571429,0.571428571429,0.181818181818,0.666666666667,0.666666666667,0.388888888889,1.0,0.571428571429,0.538461538462,1.16666666667,0.5,0.13698630137,1.42857142857,0.714285714286,0.25,2.33333333333,0.833333333333,0.308258101897,0.647228244174,0.426160217676,0.724781030712,0.0454545454545,0.0334928229665,0.00717703349282,0.0167464114833,0.00478468899522,0.0358851674641,0.0382775119617,0.00478468899522,0.0239234449761,0.011961722488,0.0191387559809,0.00239234449761,0.0933014354067,0.0191387559809,0.00239234449761,0.0167464114833,0.0454545454545,0.0334928229665,0.0215311004785,0.00239234449761,0.011961722488,0.00239234449761,0.0789473684211,0.00956937799043,0.0741626794258,0.0526315789474,0.282051282051,0.296650717703,0.346889952153
e66a5afb693c47e8b30faeb12e10a7cf.txt,0.403846153846,0.725231607629,0.524038461538,0.72619047619,0.559633027523,0.252525252525,0.50255033557,0.621951219512,0.441558441558,0.708333333333,0.657894736842,0.177777777778,0.487179487179,0.869879518072,0.973429951691,0.163323782235,2.03571428571,0.857142857143,0.286144578313,3.51851851852,0.888888888889,0.0833333333333,0.607142857143,0.428571428571,0.192708333333,1.37037037037,0.703703703704,0.233766233766,1.28571428571,0.714285714286,0.389261744966,2.14814814815,0.888888888889,0.0897435897436,0.25,0.214285714286,0.164383561644,0.444444444444,0.333333333333,0.12676056338,0.321428571429,0.321428571429,0.275362318841,0.703703703704,0.555555555556,0.0454545454545,0.0357142857143,0.0357142857143,0.166666666667,0.111111111111,0.111111111111,0.0,0.0,0.0,0.0571428571429,0.0740740740741,0.0740740740741,0.272727272727,0.321428571429,0.321428571429,0.454545454545,0.555555555556,0.555555555556,0.127450980392,0.464285714286,0.392857142857,0.20618556701,0.740740740741,0.555555555556,0.290441176471,8.77777777778,0.777777777778,0.4329004329,12.5,0.875,0.184523809524,3.44444444444,0.777777777778,0.326388888889,5.875,0.875,0.447368421053,5.66666666667,0.777777777778,0.610526315789,7.25,0.875,0.15625,1.11111111111,0.555555555556,0.271186440678,2.0,0.875,0.224137931034,1.44444444444,0.666666666667,0.408163265306,2.5,0.875,0.125,0.222222222222,0.222222222222,0.25,0.375,0.25,0.176470588235,0.666666666667,0.444444444444,0.307692307692,1.0,0.5,0.5,1.33333333333,0.777777777778,0.772727272727,2.125,0.875,0.21686746988,2.0,0.666666666667,0.38961038961,3.75,0.875,0.302746003004,0.733139643542,0.477641276498,0.813772916766,0.0600961538462,0.0456730769231,0.00721153846154,0.0216346153846,0.00721153846154,0.0432692307692,0.0288461538462,0.00240384615385,0.0144230769231,0.00961538461538,0.0192307692308,0.00480769230769,0.0841346153846,0.03125,0.00721153846154,0.0240384615385,0.0673076923077,0.0432692307692,0.0216346153846,0.00721153846154,0.00961538461538,0.00480769230769,0.0865384615385,0.0144230769231,0.0889423076923,0.0480769230769,0.243902439024,0.317307692308,0.362980769231
e6b54867c5fb4b8a9806a93b6cee4526.txt,0.424870466321,0.754540059347,0.518134715026,0.689024390244,0.565,0.290322580645,0.505839416058,0.578947368421,0.469696969697,0.619047619048,0.809523809524,0.238095238095,0.490566037736,0.893506493506,0.981770833333,0.290849673203,5.23529411765,0.882352941176,0.397111913357,6.875,0.875,0.170588235294,1.70588235294,0.764705882353,0.267973856209,2.5625,0.75,0.404255319149,3.35294117647,0.882352941176,0.53488372093,4.3125,0.875,0.123076923077,0.470588235294,0.352941176471,0.206896551724,0.75,0.5625,0.280701754386,0.941176470588,0.647058823529,0.346153846154,1.125,0.6875,0.15625,0.294117647059,0.294117647059,0.333333333333,0.625,0.4375,0.0,0.0,0.0,0.0588235294118,0.0625,0.0625,0.51724137931,0.882352941176,0.647058823529,0.518518518519,0.875,0.625,0.197674418605,1.0,0.529411764706,0.269230769231,1.3125,0.75,0.28078817734,11.4,0.6,0.384057971014,13.25,0.75,0.190839694656,5.0,0.6,0.340909090909,7.5,0.75,0.434210526316,6.6,0.6,0.471698113208,6.25,0.75,0.173076923077,1.8,0.6,0.363636363636,3.0,0.75,0.230769230769,1.8,0.6,0.384615384615,2.5,0.75,0.2,1.0,0.6,0.294117647059,1.25,0.5,0.157894736842,0.6,0.2,0.2,0.75,0.25,0.533333333333,1.6,0.6,0.5,1.25,0.5,0.234375,3.0,0.6,0.390243902439,4.0,0.75,0.445614649799,0.764453760609,0.794321479974,0.790890177744,0.0440414507772,0.0310880829016,0.00518134715026,0.0336787564767,0.00777202072539,0.0284974093264,0.0388601036269,0.0,0.0259067357513,0.0362694300518,0.0466321243523,0.00777202072539,0.124352331606,0.0466321243523,0.0155440414508,0.0310880829016,0.0466321243523,0.0466321243523,0.0284974093264,0.00518134715026,0.00777202072539,0.0181347150259,0.0880829015544,0.0103626943005,0.0932642487047,0.0673575129534,0.342105263158,0.321243523316,0.380829015544
e7107e7319eb4ab18a7e3fc4445b2d91.txt,0.387186629526,0.738193548387,0.512534818942,0.705035971223,0.532608695652,0.257142857143,0.505238095238,0.479452054795,0.566037735849,0.62962962963,0.548387096774,0.285714285714,0.425742574257,0.790502793296,0.899159663866,0.235109717868,2.77777777778,0.851851851852,0.323899371069,3.96153846154,0.961538461538,0.147058823529,0.925925925926,0.555555555556,0.223529411765,1.46153846154,0.730769230769,0.313725490196,1.77777777778,0.814814814815,0.427631578947,2.5,0.923076923077,0.205882352941,0.518518518519,0.407407407407,0.294117647059,0.769230769231,0.5,0.142857142857,0.259259259259,0.259259259259,0.224489795918,0.423076923077,0.384615384615,0.04,0.037037037037,0.037037037037,0.04,0.0384615384615,0.0384615384615,0.0714285714286,0.0740740740741,0.0740740740741,0.178571428571,0.192307692308,0.192307692308,0.230769230769,0.222222222222,0.222222222222,0.307692307692,0.307692307692,0.307692307692,0.195402298851,0.62962962963,0.481481481481,0.287356321839,0.961538461538,0.653846153846,0.270386266094,7.875,0.75,0.478260869565,12.5714285714,0.857142857143,0.192592592593,3.25,0.75,0.311320754717,4.71428571429,0.857142857143,0.388349514563,5.0,0.75,0.682926829268,8.0,0.857142857143,0.211538461538,1.375,0.75,0.365853658537,2.14285714286,0.857142857143,0.162162162162,0.75,0.5,0.241379310345,1.0,0.714285714286,0.181818181818,0.5,0.375,0.166666666667,0.428571428571,0.428571428571,0.166666666667,0.5,0.5,0.388888888889,1.0,0.714285714286,0.35,0.875,0.75,0.5,1.14285714286,0.857142857143,0.223880597015,1.875,0.75,0.384615384615,2.85714285714,0.857142857143,0.392195884094,0.728269236641,0.522939955942,0.730030019421,0.0139275766017,0.008356545961,0.00557103064067,0.0306406685237,0.0,0.0111420612813,0.0222841225627,0.00557103064067,0.0,0.00278551532033,0.025069637883,0.008356545961,0.100278551532,0.0194986072423,0.0,0.0194986072423,0.0194986072423,0.0389972144847,0.0278551532033,0.00278551532033,0.00557103064067,0.00278551532033,0.0362116991643,0.008356545961,0.0445682451253,0.0389972144847,0.191780821918,0.328690807799,0.359331476323
e758f054db034e8cbf2e2b96cf42dd05.txt,0.413001912046,0.74253164557,0.535372848948,0.759259259259,0.585714285714,0.234567901235,0.487216494845,0.461538461538,0.621951219512,0.794871794872,0.702127659574,0.184210526316,0.405594405594,0.848659003831,0.959692898273,0.238307349666,4.45833333333,0.958333333333,0.32634032634,6.08695652174,1.0,0.148288973384,1.625,0.75,0.209486166008,2.30434782609,0.869565217391,0.347368421053,2.75,0.916666666667,0.466666666667,3.65217391304,0.95652173913,0.242990654206,1.08333333333,0.708333333333,0.300970873786,1.34782608696,0.739130434783,0.115384615385,0.375,0.375,0.189189189189,0.608695652174,0.565217391304,0.0810810810811,0.125,0.125,0.138888888889,0.217391304348,0.173913043478,0.0,0.0,0.0,0.0454545454545,0.0869565217391,0.0869565217391,0.3,0.375,0.333333333333,0.5,0.608695652174,0.478260869565,0.272,1.41666666667,0.791666666667,0.341666666667,1.78260869565,0.826086956522,0.463414634146,38.0,1.0,0,0,0,0.344827586207,20.0,1.0,0,0,0,0.76,19.0,1.0,0,0,0,0.4,8.0,1.0,0,0,0,0.3125,5.0,1.0,0,0,0,0.0909090909091,1.0,1.0,0,0,0,0.583333333333,7.0,1.0,0,0,0,0.6,3.0,1.0,0,0,0,0.409090909091,9.0,1.0,0,0,0,0.366483419487,0.695095412241,0.455138264728,0,0.0344168260038,0.0248565965583,0.0019120458891,0.0229445506692,0.0133843212237,0.0248565965583,0.0439770554493,0.00764818355641,0.0229445506692,0.0210325047801,0.0248565965583,0.0133843212237,0.133843212237,0.0286806883365,0.0057361376673,0.0229445506692,0.0516252390057,0.0458891013384,0.0229445506692,0.0133843212237,0.0305927342256,0.0,0.0860420650096,0.0152963671128,0.0822179732314,0.0707456978967,0.316239316239,0.313575525813,0.38240917782
e76e0164df714bae95772dba5e3d7a5f.txt,0.433333333333,0.783591022444,0.568888888889,0.784615384615,0.59765625,0.257731958763,0.534344827586,0.666666666667,0.548387096774,0.610169491525,0.545454545455,0.257142857143,0.555555555556,0.890868596882,0.975446428571,0.170263788969,2.02857142857,0.742857142857,0.243718592965,2.85294117647,0.823529411765,0.10612244898,0.742857142857,0.428571428571,0.142857142857,1.0,0.588235294118,0.237288135593,1.2,0.6,0.361963190184,1.73529411765,0.735294117647,0.107843137255,0.314285714286,0.285714285714,0.15306122449,0.441176470588,0.352941176471,0.118644067797,0.2,0.171428571429,0.160714285714,0.264705882353,0.235294117647,0.105263157895,0.171428571429,0.171428571429,0.140350877193,0.235294117647,0.235294117647,0.0625,0.0571428571429,0.0285714285714,0.0625,0.0588235294118,0.0294117647059,0.28125,0.257142857143,0.257142857143,0.392857142857,0.323529411765,0.294117647059,0.157480314961,0.571428571429,0.485714285714,0.213114754098,0.764705882353,0.588235294118,0.280172413793,8.125,0.75,0.352201257862,8.0,0.857142857143,0.186666666667,3.5,0.75,0.25,3.71428571429,0.857142857143,0.441860465116,4.75,0.75,0.535714285714,4.28571428571,0.857142857143,0.174603174603,1.375,0.75,0.261904761905,1.57142857143,0.857142857143,0.225806451613,0.875,0.375,0.260869565217,0.857142857143,0.571428571429,0.171428571429,0.75,0.5,0.166666666667,0.571428571429,0.428571428571,0.16,0.5,0.375,0.277777777778,0.714285714286,0.571428571429,0.4,0.75,0.5,0.416666666667,0.714285714286,0.571428571429,0.226666666667,2.125,0.75,0.307692307692,2.28571428571,0.857142857143,0.295401531738,0.657186552273,0.545282747344,0.740547184409,0.0555555555556,0.0355555555556,0.0111111111111,0.0111111111111,0.00888888888889,0.0444444444444,0.0266666666667,0.0,0.0111111111111,0.0177777777778,0.0222222222222,0.00888888888889,0.0733333333333,0.0177777777778,0.00666666666667,0.0111111111111,0.0666666666667,0.0377777777778,0.0177777777778,0.00666666666667,0.0111111111111,0.00888888888889,0.0866666666667,0.0177777777778,0.0888888888889,0.0333333333333,0.142857142857,0.337777777778,0.368888888889
e81d6b763cc44618a315a087b3ff155c.txt,0.320792079208,0.679649122807,0.449504950495,0.70987654321,0.506607929515,0.179856115108,0.444454148472,0.411214953271,0.625,0.6,0.652173913043,0.144927536232,0.315151515152,0.777777777778,0.934393638171,0.221686746988,3.1724137931,0.758620689655,0.346437346437,5.03571428571,0.892857142857,0.114832535885,0.827586206897,0.379310344828,0.20487804878,1.5,0.642857142857,0.309523809524,2.24137931034,0.758620689655,0.47572815534,3.5,0.892857142857,0.215053763441,0.689655172414,0.379310344828,0.340659340659,1.10714285714,0.642857142857,0.047619047619,0.103448275862,0.103448275862,0.112903225806,0.25,0.25,0.03125,0.0344827586207,0.0344827586207,0.0967741935484,0.107142857143,0.107142857143,0.0,0.0,0.0,0.0434782608696,0.0357142857143,0.0357142857143,0.326086956522,0.51724137931,0.448275862069,0.555555555556,0.892857142857,0.678571428571,0.253846153846,1.13793103448,0.586206896552,0.409448818898,1.85714285714,0.821428571429,0.314009661836,16.25,1.0,0.371727748691,23.6666666667,1.0,0.196850393701,6.25,1.0,0.271186440678,10.6666666667,1.0,0.481927710843,10.0,1.0,0.5,12.6666666667,1.0,0.212765957447,2.5,1.0,0.295454545455,4.33333333333,1.0,0.19512195122,2.0,1.0,0.236842105263,3.0,1.0,0.0833333333333,0.5,0.25,0.260869565217,2.0,0.666666666667,0.235294117647,1.0,0.75,0.2,1.0,0.666666666667,0.55,2.75,1.0,0.588235294118,3.33333333333,1.0,0.290322580645,4.5,1.0,0.350877192982,6.66666666667,1.0,0.311371334786,0.722007230942,0.573941090949,0.737808652652,0.0356435643564,0.029702970297,0.0019801980198,0.019801980198,0.0039603960396,0.029702970297,0.0237623762376,0.0118811881188,0.00990099009901,0.00594059405941,0.0138613861386,0.00990099009901,0.10099009901,0.029702970297,0.00792079207921,0.0217821782178,0.0455445544554,0.0257425742574,0.0178217821782,0.00594059405941,0.019801980198,0.00792079207921,0.0613861386139,0.00792079207921,0.0594059405941,0.0613861386139,0.289719626168,0.308910891089,0.362376237624
e829b10c37c44068b58804a38e1f4840.txt,0.451030927835,0.765014749263,0.479381443299,0.737142857143,0.693548387097,0.242574257426,0.51568627451,0.686046511628,0.78,0.75,0.64,0.176470588235,0.540983606557,0.860465116279,0.940414507772,0.145454545455,1.92,0.76,0.26875,3.58333333333,0.916666666667,0.0459770114943,0.32,0.24,0.113095238095,0.791666666667,0.458333333333,0.22641509434,1.44,0.68,0.406451612903,2.625,0.833333333333,0.0759493670886,0.24,0.2,0.0909090909091,0.291666666667,0.208333333333,0.0217391304348,0.04,0.04,0.0909090909091,0.166666666667,0.166666666667,0.037037037037,0.04,0.04,0.115384615385,0.125,0.125,0.0,0.0,0.0,0.173913043478,0.166666666667,0.166666666667,0.25641025641,0.4,0.4,0.5,0.791666666667,0.708333333333,0.130841121495,0.56,0.4,0.201923076923,0.875,0.583333333333,0.157088122605,3.41666666667,0.833333333333,0.333333333333,6.18181818182,0.909090909091,0.0469798657718,0.583333333333,0.333333333333,0.131578947368,1.36363636364,0.545454545455,0.271929824561,2.58333333333,0.666666666667,0.549450549451,4.54545454545,0.818181818182,0.0294117647059,0.166666666667,0.166666666667,0.156862745098,0.727272727273,0.454545454545,0.0512820512821,0.166666666667,0.0833333333333,0.0,0.0,0.0,0.0434782608696,0.0833333333333,0.0833333333333,0.105263157895,0.181818181818,0.181818181818,0.047619047619,0.0833333333333,0.0833333333333,0.235294117647,0.363636363636,0.272727272727,0.32,0.666666666667,0.5,0.631578947368,1.09090909091,0.727272727273,0.0919540229885,0.666666666667,0.5,0.257575757576,1.54545454545,0.818181818182,0.208590339186,0.624273986096,0.24201074621,0.687915590713,0.0386597938144,0.0103092783505,0.0154639175258,0.0360824742268,0.0128865979381,0.00515463917526,0.0386597938144,0.0,0.0103092783505,0.0180412371134,0.0335051546392,0.00773195876289,0.121134020619,0.0463917525773,0.00773195876289,0.0386597938144,0.0309278350515,0.0412371134021,0.020618556701,0.00773195876289,0.0154639175258,0.00773195876289,0.069587628866,0.020618556701,0.0515463917526,0.069587628866,0.313953488372,0.229381443299,0.29381443299
e888cf385adc41b09cdd5f8d486299d6.txt,0.469168900804,0.811481481481,0.581769436997,0.742857142857,0.599078341014,0.307692307692,0.55476635514,0.58064516129,0.568965517241,0.717948717949,0.655172413793,0.470588235294,0.560747663551,0.91935483871,0.991913746631,0.225,4.0,0.777777777778,0.341853035144,6.29411764706,0.882352941176,0.163265306122,1.77777777778,0.777777777778,0.256544502618,2.88235294118,0.823529411765,0.312,2.16666666667,0.611111111111,0.439024390244,3.17647058824,0.823529411765,0.223529411765,1.05555555556,0.722222222222,0.277108433735,1.35294117647,0.823529411765,0.153846153846,0.444444444444,0.333333333333,0.294117647059,0.882352941176,0.647058823529,0.0285714285714,0.0555555555556,0.0555555555556,0.0909090909091,0.176470588235,0.117647058824,0.115384615385,0.166666666667,0.111111111111,0.230769230769,0.352941176471,0.235294117647,0.2,0.166666666667,0.166666666667,0.2,0.176470588235,0.176470588235,0.216494845361,1.16666666667,0.722222222222,0.263157894737,1.47058823529,0.823529411765,0.16393442623,4.0,0.6,0.254098360656,7.75,1.0,0.1125,1.8,0.4,0.175,3.5,0.75,0.255813953488,2.2,0.6,0.395348837209,4.25,1.0,0.102564102564,0.8,0.4,0.153846153846,1.5,0.75,0.166666666667,0.8,0.4,0.25,1.5,0.75,0.0769230769231,0.2,0.2,0.0769230769231,0.25,0.25,0.0,0.0,0.0,0.2,0.25,0.25,0.0,0.0,0.0,0.166666666667,0.25,0.25,0.0909090909091,0.8,0.4,0.159090909091,1.75,0.75,0.521557667309,0.805441288303,0.619299260398,0.711988553226,0.0563002680965,0.0402144772118,0.0134048257373,0.00804289544236,0.00268096514745,0.0402144772118,0.0268096514745,0.00804289544236,0.00536193029491,0.0134048257373,0.0214477211796,0.0107238605898,0.0911528150134,0.0134048257373,0.00536193029491,0.00804289544236,0.0536193029491,0.0455764075067,0.0134048257373,0.0107238605898,0.0134048257373,0.00804289544236,0.0643431635389,0.0241286863271,0.083109919571,0.0321715817694,0.129032258065,0.327077747989,0.353887399464
