worker_id,prompt_code,writing_type,Total number of sentences,Number of sentences of initial prompt,Number of sentences completely authored by the user,Number of sentences completely authored by GPT-3,Number of sentences authored by GPT-3 and user,Total number of GPT-3 calls made,Number of times GPT-3 suggestion is used,Number of times user rejected GPT-3 suggestion,Number of times GPT-3 suggestion is modified,Number of times GPT-3 suggestion is used as is,GPT-3 : Total Sentences,User : Total Sentences,Amount of GPT-3 Usage,Type Token Ratio,Cluster
A2EED3HLTA96CP,extremesports,argumentative,22,5,10,2,5,13,7,6,3,4,0.0909090909090909,0.4545454545454545,0.3181818181818182,0.5116279069767442,0
A1QUQ0TV9KVD4C,extremesports,argumentative,22,5,7,0,10,24,12,12,0,12,0.0,0.3181818181818182,0.4545454545454545,0.5,0
A2YTQDLACTLIBA,extremesports,argumentative,14,5,8,0,1,5,1,4,1,0,0.0,0.5714285714285714,0.0714285714285714,0.5563380281690141,0
A1VZSFHTU51JP0,news,argumentative,30,6,21,0,3,6,3,3,2,1,0.0,0.7,0.1,0.4317180616740088,2
A2EED3HLTA96CP,athletes,argumentative,27,9,9,5,4,17,9,8,1,8,0.1851851851851851,0.3333333333333333,0.3333333333333333,0.5136986301369864,0
A2YTQDLACTLIBA,animal,argumentative,24,7,14,0,3,9,3,6,3,0,0.0,0.5833333333333334,0.125,0.5337423312883436,0
A1QUQ0TV9KVD4C,animal,argumentative,20,7,4,1,8,15,12,3,0,12,0.05,0.2,0.45,0.5313531353135313,0
A1QUQ0TV9KVD4C,animal,argumentative,21,7,8,1,5,18,7,11,0,7,0.0476190476190476,0.3809523809523809,0.2857142857142857,0.4782608695652174,0
A2EED3HLTA96CP,athletes,argumentative,20,9,9,0,2,16,2,14,1,1,0.0,0.45,0.1,0.5790816326530612,0
A2YTQDLACTLIBA,athletes,argumentative,22,9,10,0,3,4,3,1,0,3,0.0,0.4545454545454545,0.1363636363636363,0.5572139303482587,0
A1QUQ0TV9KVD4C,animal,argumentative,23,7,8,0,8,13,8,5,0,8,0.0,0.3478260869565217,0.3478260869565217,0.5384615384615384,0
A1QUQ0TV9KVD4C,audiobook,argumentative,19,7,6,1,5,15,7,8,1,6,0.0526315789473684,0.3157894736842105,0.3157894736842105,0.4897119341563786,0
A1QUQ0TV9KVD4C,animal,argumentative,18,7,5,0,6,13,7,6,0,7,0.0,0.2777777777777778,0.3333333333333333,0.4928057553956834,0
A1QUQ0TV9KVD4C,news,argumentative,19,6,7,1,5,16,8,8,0,8,0.0526315789473684,0.3684210526315789,0.3157894736842105,0.4765342960288808,0
A1QUQ0TV9KVD4C,athletes,argumentative,25,9,8,1,7,15,8,7,0,8,0.04,0.32,0.32,0.5083798882681564,0
A1VZSFHTU51JP0,athletes,argumentative,27,9,17,0,1,5,1,4,0,1,0.0,0.6296296296296297,0.037037037037037,0.511520737327189,0
A2EED3HLTA96CP,animal,argumentative,26,6,14,2,4,21,6,15,3,3,0.0769230769230769,0.5384615384615384,0.2307692307692307,0.4975490196078431,0
A2EED3HLTA96CP,news,argumentative,30,6,12,6,6,15,13,2,2,11,0.2,0.4,0.4,0.5380952380952381,1
A1198W1SPF1R4,screen,argumentative,17,6,5,2,4,20,7,13,2,5,0.1176470588235294,0.2941176470588235,0.3529411764705882,0.516728624535316,0
A1PTH9KTRO06EG,audiobook,argumentative,30,7,22,0,1,3,1,2,1,0,0.0,0.7333333333333333,0.0333333333333333,0.4126126126126126,2
A1PTH9KTRO06EG,extremesports,argumentative,35,5,27,0,3,5,3,2,3,0,0.0,0.7714285714285715,0.0857142857142857,0.425,2
ASVRLMDNQBUD9,news,argumentative,22,6,12,0,4,4,4,0,3,1,0.0,0.5454545454545454,0.1818181818181818,0.4957746478873239,0
A1198W1SPF1R4,dating,argumentative,22,9,4,4,5,11,9,2,4,5,0.1818181818181818,0.1818181818181818,0.4090909090909091,0.576271186440678,0
AZCGF2D7QIO10,news,argumentative,25,6,16,1,2,6,3,3,0,3,0.04,0.64,0.12,0.3898305084745763,2
ASVRLMDNQBUD9,audiobook,argumentative,21,7,11,0,3,4,3,1,2,1,0.0,0.5238095238095238,0.1428571428571428,0.5314465408805031,0
A2QX3YJXAAHHVV,audiobook,argumentative,28,7,6,2,13,24,18,6,5,13,0.0714285714285714,0.2142857142857142,0.5357142857142857,0.5036319612590799,1
A2QX3YJXAAHHVV,audiobook,argumentative,26,7,9,1,9,18,10,8,5,5,0.0384615384615384,0.3461538461538461,0.3846153846153846,0.4708860759493671,0
A2QX3YJXAAHHVV,news,argumentative,28,6,12,4,6,18,11,7,5,6,0.1428571428571428,0.4285714285714285,0.3571428571428571,0.515625,0
A1198W1SPF1R4,school,argumentative,15,6,7,0,2,10,2,8,1,1,0.0,0.4666666666666667,0.1333333333333333,0.4978165938864629,0
A2WGW5Y3ZFBDEC,extremesports,argumentative,25,5,2,1,17,29,21,8,0,21,0.04,0.08,0.72,0.4563492063492063,1
A1198W1SPF1R4,athletes,argumentative,19,9,6,0,4,6,4,2,2,2,0.0,0.3157894736842105,0.2105263157894736,0.5362776025236593,0
A2WGW5Y3ZFBDEC,pads,argumentative,25,7,5,1,12,26,15,11,2,13,0.04,0.2,0.52,0.4359504132231405,1
A2QX3YJXAAHHVV,audiobook,argumentative,33,7,1,2,23,33,29,4,10,19,0.0606060606060606,0.0303030303030303,0.7575757575757576,0.4695652173913043,1
A1198W1SPF1R4,audiobook,argumentative,20,7,1,4,8,13,12,1,6,6,0.2,0.05,0.6,0.4949152542372881,1
A2QX3YJXAAHHVV,athletes,argumentative,37,9,17,1,10,22,13,9,1,12,0.027027027027027,0.4594594594594595,0.2972972972972973,0.5010482180293501,0
A2QX3YJXAAHHVV,animal,argumentative,36,7,17,1,11,21,13,8,1,12,0.0277777777777777,0.4722222222222222,0.3333333333333333,0.4821428571428571,0
A2QX3YJXAAHHVV,extremesports,argumentative,22,5,8,0,9,21,11,10,1,10,0.0,0.3636363636363636,0.4090909090909091,0.5180327868852459,0
A2QX3YJXAAHHVV,news,argumentative,32,6,5,0,21,29,26,3,9,17,0.0,0.15625,0.65625,0.4026186579378069,1
A2QX3YJXAAHHVV,extremesports,argumentative,25,5,6,3,11,15,15,0,1,14,0.12,0.24,0.56,0.5111111111111111,1
A2QX3YJXAAHHVV,athletes,argumentative,28,9,13,0,6,22,9,13,5,4,0.0,0.4642857142857143,0.2142857142857142,0.5064599483204134,0
A1PTH9KTRO06EG,animal,argumentative,29,7,22,0,0,4,0,4,0,0,0.0,0.7586206896551724,0.0,0.3939393939393939,2
A3O5RKGH6VB19C,extremesports,argumentative,32,5,27,0,0,0,0,0,0,0,0.0,0.84375,0.0,0.5245901639344263,2
A3O5RKGH6VB19C,news,argumentative,29,6,23,0,0,0,0,0,0,0,0.0,0.7931034482758621,0.0,0.4043010752688172,2
A3O5RKGH6VB19C,athletes,argumentative,44,9,35,0,0,0,0,0,0,0,0.0,0.7954545454545454,0.0,0.4559659090909091,2
A1E235KE3CSO7H,screen,argumentative,24,6,17,0,1,2,1,1,1,0,0.0,0.7083333333333334,0.0416666666666666,0.5601173020527859,2
A3HE29W5IDR394,screen,argumentative,18,6,9,0,3,4,3,1,0,3,0.0,0.5,0.1666666666666666,0.5612535612535613,0
A2EED3HLTA96CP,news,argumentative,21,6,6,1,8,12,9,3,6,3,0.0476190476190476,0.2857142857142857,0.4285714285714285,0.5361111111111111,0
A2EED3HLTA96CP,extremesports,argumentative,28,5,11,1,11,14,12,2,6,6,0.0357142857142857,0.3928571428571428,0.4285714285714285,0.5747422680412371,0
A1PTH9KTRO06EG,audiobook,argumentative,28,7,20,0,1,3,1,2,0,1,0.0,0.7142857142857143,0.0357142857142857,0.4389671361502347,2
A2EED3HLTA96CP,audiobook,argumentative,25,7,11,2,5,12,7,5,2,5,0.08,0.44,0.28,0.4240837696335078,0
ASVRLMDNQBUD9,animal,argumentative,18,7,8,0,3,3,3,0,1,2,0.0,0.4444444444444444,0.1666666666666666,0.5025773195876289,0
ASVRLMDNQBUD9,athletes,argumentative,18,9,6,0,3,4,3,1,2,1,0.0,0.3333333333333333,0.1666666666666666,0.5180412371134021,0
ASVRLMDNQBUD9,extremesports,argumentative,15,5,5,0,5,8,5,3,0,5,0.0,0.3333333333333333,0.3333333333333333,0.5202702702702703,0
A2EED3HLTA96CP,audiobook,argumentative,33,7,14,4,8,15,12,3,4,8,0.1212121212121212,0.4242424242424242,0.3636363636363636,0.5532467532467532,0
A173MXK429XAZQ,extremesports,argumentative,21,5,14,0,2,8,2,6,1,1,0.0,0.6666666666666666,0.0952380952380952,0.451271186440678,0
A2EED3HLTA96CP,animal,argumentative,25,7,15,0,3,12,3,9,2,1,0.0,0.6,0.12,0.532133676092545,0
A2EED3HLTA96CP,audiobook,argumentative,25,7,11,2,5,13,7,6,2,5,0.08,0.44,0.28,0.5580110497237569,0
A2QX3YJXAAHHVV,animal,argumentative,25,7,10,0,8,28,13,15,4,9,0.0,0.4,0.32,0.5042735042735043,0
A2QX3YJXAAHHVV,news,argumentative,29,6,17,0,6,14,6,8,3,3,0.0,0.5862068965517241,0.2068965517241379,0.5531914893617021,0
A1PTH9KTRO06EG,pads,argumentative,32,7,24,0,1,4,1,3,0,1,0.0,0.75,0.03125,0.4499054820415879,2
A1VZSFHTU51JP0,extremesports,argumentative,31,5,20,0,6,6,6,0,1,5,0.0,0.6451612903225806,0.1935483870967742,0.4620123203285421,2
A1PTH9KTRO06EG,school,argumentative,28,6,21,0,1,4,1,3,0,1,0.0,0.75,0.0357142857142857,0.4193548387096774,2
A2QX3YJXAAHHVV,audiobook,argumentative,27,7,7,3,10,22,14,8,3,11,0.1111111111111111,0.2592592592592592,0.4814814814814814,0.5108695652173914,1
A2QX3YJXAAHHVV,animal,argumentative,22,7,6,0,9,14,11,3,6,5,0.0,0.2727272727272727,0.4090909090909091,0.5353535353535354,0
A1PTH9KTRO06EG,news,argumentative,31,6,25,0,0,1,0,1,0,0,0.0,0.8064516129032258,0.0,0.3722304283604136,2
A2QX3YJXAAHHVV,athletes,argumentative,26,9,5,0,12,27,13,14,6,7,0.0,0.1923076923076923,0.4615384615384615,0.5529157667386609,0
A3MYPYBVHX7FQ2,news,argumentative,26,6,12,0,8,8,8,0,0,8,0.0,0.4615384615384615,0.3076923076923077,0.4601941747572815,0
A1198W1SPF1R4,athletes,argumentative,19,9,0,3,7,11,10,1,5,5,0.1578947368421052,0.0,0.5263157894736842,0.5630498533724341,0
A3MYPYBVHX7FQ2,extremesports,argumentative,32,5,19,0,8,9,8,1,0,8,0.0,0.59375,0.25,0.4901574803149606,2
A2QX3YJXAAHHVV,extremesports,argumentative,25,5,10,1,9,20,10,10,2,8,0.04,0.4,0.4,0.5297450424929179,0
A2QX3YJXAAHHVV,extremesports,argumentative,26,5,1,2,18,26,24,2,4,20,0.0769230769230769,0.0384615384615384,0.7692307692307693,0.515625,1
A2QX3YJXAAHHVV,animal,argumentative,27,7,13,1,6,20,9,11,3,6,0.037037037037037,0.4814814814814814,0.2592592592592592,0.4838709677419355,0
A2QX3YJXAAHHVV,athletes,argumentative,24,9,5,0,10,26,17,9,4,13,0.0,0.2083333333333333,0.4166666666666667,0.5067178502879078,0
A2QX3YJXAAHHVV,athletes,argumentative,26,9,6,3,8,21,15,6,4,11,0.1153846153846153,0.2307692307692307,0.4230769230769231,0.4734411085450346,1
A6KOTWP7N7RLU,audiobook,argumentative,37,7,24,0,6,8,6,2,5,1,0.0,0.6486486486486487,0.1621621621621621,0.463452566096423,2
A2WGW5Y3ZFBDEC,dating,argumentative,29,9,3,0,17,22,19,3,0,19,0.0,0.1034482758620689,0.5862068965517241,0.4785714285714286,1
A2QX3YJXAAHHVV,extremesports,argumentative,24,5,5,0,14,29,18,11,7,11,0.0,0.2083333333333333,0.5833333333333334,0.4988290398126463,1
A6KOTWP7N7RLU,pads,argumentative,36,7,24,0,5,5,5,0,2,3,0.0,0.6666666666666666,0.1388888888888889,0.4467353951890034,2
A2WGW5Y3ZFBDEC,school,argumentative,27,6,6,1,14,30,20,10,0,20,0.037037037037037,0.2222222222222222,0.5555555555555556,0.4629629629629629,1
A2QX3YJXAAHHVV,news,argumentative,31,6,5,8,12,40,24,16,5,19,0.2580645161290322,0.1612903225806451,0.6451612903225806,0.3890845070422535,1
A2QX3YJXAAHHVV,audiobook,argumentative,27,7,4,4,12,31,22,9,5,17,0.1481481481481481,0.1481481481481481,0.5925925925925926,0.4419889502762431,1
A6KOTWP7N7RLU,extremesports,argumentative,30,5,19,0,6,6,6,0,4,2,0.0,0.6333333333333333,0.2,0.4260515603799186,2
A6KOTWP7N7RLU,stereotype,argumentative,27,4,19,0,4,7,4,3,4,0,0.0,0.7037037037037037,0.1481481481481481,0.4519685039370079,2
A6KOTWP7N7RLU,athletes,argumentative,29,9,17,0,3,6,3,3,2,1,0.0,0.5862068965517241,0.1034482758620689,0.4670487106017192,0
A324VBRLXHG5IB,athletes,argumentative,20,9,10,0,1,5,1,4,0,1,0.0,0.5,0.05,0.5514018691588785,0
A6KOTWP7N7RLU,animal,argumentative,28,7,19,0,2,4,2,2,2,0,0.0,0.6785714285714286,0.0714285714285714,0.4395770392749245,2
A324VBRLXHG5IB,news,argumentative,16,6,7,0,3,5,4,1,0,4,0.0,0.4375,0.1875,0.5093833780160858,0
A1198W1SPF1R4,animal,argumentative,16,7,7,0,2,8,3,5,3,0,0.0,0.4375,0.125,0.4876325088339223,0
A3O5RKGH6VB19C,news,argumentative,27,6,21,0,0,0,0,0,0,0,0.0,0.7777777777777778,0.0,0.4582338902147971,2
A3O5RKGH6VB19C,athletes,argumentative,31,9,22,0,0,0,0,0,0,0,0.0,0.7096774193548387,0.0,0.5029821073558648,2
A3O5RKGH6VB19C,animal,argumentative,36,7,29,0,0,0,0,0,0,0,0.0,0.8055555555555556,0.0,0.4416826003824092,2
A3O5RKGH6VB19C,extremesports,argumentative,25,5,20,0,0,0,0,0,0,0,0.0,0.8,0.0,0.4894613583138173,2
A3O5RKGH6VB19C,audiobook,argumentative,26,7,19,0,0,0,0,0,0,0,0.0,0.7307692307692307,0.0,0.4863523573200992,2
A1198W1SPF1R4,dating,argumentative,24,9,2,0,13,16,14,2,3,11,0.0,0.0833333333333333,0.5416666666666666,0.5149863760217984,0
A3O5RKGH6VB19C,animal,argumentative,28,7,21,0,0,0,0,0,0,0,0.0,0.75,0.0,0.454337899543379,2
A6KOTWP7N7RLU,screen,argumentative,30,6,19,0,5,6,5,1,4,1,0.0,0.6333333333333333,0.1666666666666666,0.4414668547249647,2
A3O5RKGH6VB19C,athletes,argumentative,38,9,29,0,0,0,0,0,0,0,0.0,0.7631578947368421,0.0,0.4721362229102167,2
A6KOTWP7N7RLU,dating,argumentative,36,9,23,0,4,4,4,0,4,0,0.0,0.6388888888888888,0.1111111111111111,0.4171511627906977,2
A1E235KE3CSO7H,athletes,argumentative,24,9,14,0,1,4,1,3,0,1,0.0,0.5833333333333334,0.0416666666666666,0.5739644970414202,0
A6KOTWP7N7RLU,school,argumentative,29,6,21,0,2,6,2,4,2,0,0.0,0.7241379310344828,0.0689655172413793,0.4209748892171344,2
A143XRCI1YXAFE,extremesports,argumentative,24,5,16,0,3,10,3,7,3,0,0.0,0.6666666666666666,0.125,0.4805491990846682,0
A143XRCI1YXAFE,athletes,argumentative,25,9,12,0,4,5,4,1,4,0,0.0,0.48,0.16,0.4570383912248629,0
A2W121DQXNQK1,school,argumentative,16,6,7,0,3,7,3,4,3,0,0.0,0.4375,0.1875,0.5054054054054054,0
A8C3WNWRBWUXO,dating,argumentative,21,9,5,0,7,14,7,7,3,4,0.0,0.238095238095238,0.3333333333333333,0.4855491329479768,0
ANCIB6B6EBBIJ,dating,argumentative,26,9,11,0,6,7,6,1,2,4,0.0,0.4230769230769231,0.2307692307692307,0.4765840220385675,0
ANCIB6B6EBBIJ,news,argumentative,19,6,8,0,5,6,5,1,0,5,0.0,0.4210526315789473,0.2631578947368421,0.4615384615384615,0
A8C3WNWRBWUXO,news,argumentative,18,6,6,1,5,8,6,2,2,4,0.0555555555555555,0.3333333333333333,0.3333333333333333,0.4783950617283951,0
A6KOTWP7N7RLU,news,argumentative,30,6,18,0,6,6,6,0,6,0,0.0,0.6,0.2,0.4312590448625181,2
A1VZSFHTU51JP0,screen,argumentative,32,6,17,1,8,14,9,5,0,9,0.03125,0.53125,0.28125,0.4686774941995359,0
A6KOTWP7N7RLU,stereotype,argumentative,26,4,17,0,5,6,5,1,5,0,0.0,0.6538461538461539,0.1923076923076923,0.4913112164296998,2
A2QKAA5YS0P4CI,extremesports,argumentative,23,5,6,0,12,13,12,1,1,11,0.0,0.2608695652173913,0.5217391304347826,0.4606060606060606,0
A1198W1SPF1R4,news,argumentative,14,6,5,0,3,12,4,8,1,3,0.0,0.3571428571428571,0.2142857142857142,0.4339622641509434,0
A1198W1SPF1R4,pads,argumentative,18,7,2,0,9,10,10,0,6,4,0.0,0.1111111111111111,0.5,0.4666666666666667,0
A8C3WNWRBWUXO,athletes,argumentative,18,9,5,0,4,12,4,8,1,3,0.0,0.2777777777777778,0.2222222222222222,0.530562347188264,0
A8C3WNWRBWUXO,stereotype,argumentative,15,4,7,0,4,9,4,5,1,3,0.0,0.4666666666666667,0.2666666666666666,0.5435540069686411,0
A8C3WNWRBWUXO,animal,argumentative,18,7,8,0,3,12,3,9,1,2,0.0,0.4444444444444444,0.1666666666666666,0.5192878338278932,0
A1198W1SPF1R4,extremesports,argumentative,18,5,1,0,12,13,12,1,3,9,0.0,0.0555555555555555,0.6666666666666666,0.5555555555555556,0
A3O5RKGH6VB19C,news,argumentative,30,6,24,0,0,0,0,0,0,0,0.0,0.8,0.0,0.4613526570048309,2
A3O5RKGH6VB19C,extremesports,argumentative,30,5,25,0,0,0,0,0,0,0,0.0,0.8333333333333334,0.0,0.4965034965034965,2
AKLV0WIZZ356X,audiobook,argumentative,13,7,1,1,4,6,6,0,0,6,0.0769230769230769,0.0769230769230769,0.3846153846153846,0.6879432624113475,0
A3O5RKGH6VB19C,athletes,argumentative,41,9,32,0,0,0,0,0,0,0,0.0,0.7804878048780488,0.0,0.4717607973421927,2
A2W121DQXNQK1,athletes,argumentative,24,9,8,0,7,11,7,4,1,6,0.0,0.3333333333333333,0.2916666666666667,0.454855195911414,0
A3O5RKGH6VB19C,audiobook,argumentative,30,7,23,0,0,0,0,0,0,0,0.0,0.7666666666666667,0.0,0.473170731707317,2
A3O5RKGH6VB19C,audiobook,argumentative,29,7,22,0,0,0,0,0,0,0,0.0,0.7586206896551724,0.0,0.4775280898876404,2
A3O5RKGH6VB19C,animal,argumentative,33,7,26,0,0,0,0,0,0,0,0.0,0.7878787878787878,0.0,0.4703389830508475,2
A3O5RKGH6VB19C,news,argumentative,26,6,20,0,0,0,0,0,0,0,0.0,0.7692307692307693,0.0,0.4158415841584158,2
A1VZSFHTU51JP0,athletes,argumentative,34,9,23,0,2,7,2,5,0,2,0.0,0.6764705882352942,0.0588235294117647,0.4880694143167028,2
A1VZSFHTU51JP0,athletes,argumentative,34,9,19,0,6,10,6,4,1,5,0.0,0.5588235294117647,0.1764705882352941,0.5128205128205128,0
A1VZSFHTU51JP0,news,argumentative,29,6,17,0,6,8,6,2,2,4,0.0,0.5862068965517241,0.2068965517241379,0.4918032786885246,0
A1TW2BZRRS874Z,athletes,argumentative,18,9,8,0,1,1,1,0,1,0,0.0,0.4444444444444444,0.0555555555555555,0.5607734806629834,0
A8C3WNWRBWUXO,pads,argumentative,14,7,4,0,3,12,3,9,0,3,0.0,0.2857142857142857,0.2142857142857142,0.5789473684210527,0
A377LTGWJKY2IW,stereotype,argumentative,23,4,13,0,6,15,6,9,0,6,0.0,0.5652173913043478,0.2608695652173913,0.494047619047619,0
A23KAJRDVCVGOE,audiobook,argumentative,22,7,10,0,5,12,5,7,0,5,0.0,0.4545454545454545,0.2272727272727272,0.445273631840796,0
A1PTH9KTRO06EG,dating,argumentative,26,9,15,0,2,2,2,0,0,2,0.0,0.5769230769230769,0.0769230769230769,0.44,2
A3S67QA0SQVPUJ,extremesports,argumentative,21,5,14,0,2,7,2,5,1,1,0.0,0.6666666666666666,0.0952380952380952,0.4848484848484848,0
A3S67QA0SQVPUJ,stereotype,argumentative,17,4,10,0,3,5,3,2,2,1,0.0,0.5882352941176471,0.1764705882352941,0.5034965034965035,0
A3DS5B06ZCD3E3,pads,argumentative,17,7,9,0,1,7,1,6,1,0,0.0,0.5294117647058824,0.0588235294117647,0.4888178913738019,0
A1PTH9KTRO06EG,audiobook,argumentative,30,7,21,0,2,2,2,0,0,2,0.0,0.7,0.0666666666666666,0.4393382352941176,2
A3DS5B06ZCD3E3,audiobook,argumentative,28,7,17,0,4,5,4,1,1,3,0.0,0.6071428571428571,0.1428571428571428,0.4314214463840399,2
A3S67QA0SQVPUJ,animal,argumentative,24,7,14,0,3,5,3,2,0,3,0.0,0.5833333333333334,0.125,0.4776536312849162,0
A1PTH9KTRO06EG,pads,argumentative,27,7,20,0,0,5,0,5,0,0,0.0,0.7407407407407407,0.0,0.4448669201520912,2
A3S67QA0SQVPUJ,pads,argumentative,22,7,12,0,3,4,3,1,1,2,0.0,0.5454545454545454,0.1363636363636363,0.479876160990712,0
A14OQ52EFQAN2W,audiobook,argumentative,22,7,10,0,5,6,5,1,3,2,0.0,0.4545454545454545,0.2272727272727272,0.5803571428571429,0
APRZ7BR8C0ZMQ,screen,argumentative,51,6,41,0,4,5,4,1,0,4,0.0,0.803921568627451,0.0784313725490196,0.4631751227495908,2
A3S67QA0SQVPUJ,audiobook,argumentative,27,7,17,0,3,4,3,1,0,3,0.0,0.6296296296296297,0.1111111111111111,0.4573002754820937,2
A3S67QA0SQVPUJ,athletes,argumentative,28,9,15,0,4,4,4,0,2,2,0.0,0.5357142857142857,0.1428571428571428,0.5298165137614679,0
A3S67QA0SQVPUJ,school,argumentative,20,6,12,0,2,5,2,3,1,1,0.0,0.6,0.1,0.4773413897280967,0
A2W121DQXNQK1,audiobook,argumentative,23,7,12,0,4,4,4,0,3,1,0.0,0.5217391304347826,0.1739130434782608,0.453027139874739,0
ABL2FXYMI00T6,screen,argumentative,14,6,5,0,3,19,4,15,0,4,0.0,0.3571428571428571,0.2142857142857142,0.5379746835443038,0
A3S67QA0SQVPUJ,dating,argumentative,29,9,15,0,5,5,5,0,3,2,0.0,0.5172413793103449,0.1724137931034483,0.4428571428571428,0
ANCIB6B6EBBIJ,news,argumentative,19,6,7,0,6,8,6,2,2,4,0.0,0.3684210526315789,0.3157894736842105,0.4293333333333333,0
AZZA3J049G7R5,school,argumentative,22,6,7,1,8,16,9,7,0,9,0.0454545454545454,0.3181818181818182,0.4090909090909091,0.4725,0
ABL2FXYMI00T6,dating,argumentative,19,9,5,0,5,21,6,15,2,4,0.0,0.2631578947368421,0.2631578947368421,0.4778481012658228,0
A3S67QA0SQVPUJ,animal,argumentative,32,7,17,1,7,11,8,3,6,2,0.03125,0.53125,0.25,0.4285714285714285,0
A1VZSFHTU51JP0,pads,argumentative,31,7,18,0,6,11,6,5,1,5,0.0,0.5806451612903226,0.1935483870967742,0.443526170798898,0
A1VZSFHTU51JP0,dating,argumentative,28,9,14,0,5,10,5,5,1,4,0.0,0.5,0.1785714285714285,0.4452554744525547,0
A8C3WNWRBWUXO,school,argumentative,15,6,5,1,3,11,4,7,1,3,0.0666666666666666,0.3333333333333333,0.2666666666666666,0.5753968253968254,0
A2ONILC0LZKG6Y,extremesports,argumentative,23,5,12,1,5,7,6,1,1,5,0.0434782608695652,0.5217391304347826,0.2608695652173913,0.547911547911548,0
A1198W1SPF1R4,screen,argumentative,20,6,3,0,11,14,11,3,3,8,0.0,0.15,0.55,0.56957928802589,0
A1198W1SPF1R4,pads,argumentative,15,7,6,0,2,8,3,5,2,1,0.0,0.4,0.1333333333333333,0.4681647940074906,0
A1198W1SPF1R4,stereotype,argumentative,16,4,1,3,8,15,14,1,1,13,0.1875,0.0625,0.6875,0.5397923875432526,1
A1198W1SPF1R4,animal,argumentative,19,7,1,1,10,12,12,0,4,8,0.0526315789473684,0.0526315789473684,0.5789473684210527,0.4498644986449864,0
A1198W1SPF1R4,news,argumentative,17,6,2,0,9,12,10,2,2,8,0.0,0.1176470588235294,0.5294117647058824,0.5433962264150943,0
AUAAHI7AUJ419,pads,argumentative,23,7,14,0,2,10,3,7,0,3,0.0,0.6086956521739131,0.0869565217391304,0.4707259953161593,0
A1VZSFHTU51JP0,audiobook,argumentative,34,7,19,0,8,10,8,2,1,7,0.0,0.5588235294117647,0.2352941176470588,0.4691689008042895,2
A1198W1SPF1R4,stereotype,argumentative,18,4,4,0,10,16,11,5,5,6,0.0,0.2222222222222222,0.5555555555555556,0.4541484716157205,0
A2W121DQXNQK1,extremesports,argumentative,22,5,14,0,3,7,3,4,0,3,0.0,0.6363636363636364,0.1363636363636363,0.429097605893186,2
A2W121DQXNQK1,athletes,argumentative,28,9,14,1,4,8,5,3,3,2,0.0357142857142857,0.5,0.1785714285714285,0.4805414551607445,0
A118BQHK3S4UDV,stereotype,argumentative,14,4,7,0,3,10,4,6,2,2,0.0,0.5,0.2142857142857142,0.5133928571428571,0
A118BQHK3S4UDV,animal,argumentative,25,7,13,0,5,15,5,10,1,4,0.0,0.52,0.2,0.4341880341880342,0
A1VZSFHTU51JP0,school,argumentative,24,6,13,0,5,7,5,2,1,4,0.0,0.5416666666666666,0.2083333333333333,0.4418604651162791,0
A1VZSFHTU51JP0,extremesports,argumentative,25,5,17,0,3,7,3,4,0,3,0.0,0.68,0.12,0.4919354838709677,2
A1VZSFHTU51JP0,animal,argumentative,26,7,14,0,5,9,5,4,1,4,0.0,0.5384615384615384,0.1923076923076923,0.4596577017114914,0
b38b55361ff74d31801bb1a9d7d19d2d,extremesports,argumentative,28,5,20,1,2,5,3,2,1,2,0.0357142857142857,0.7142857142857143,0.1071428571428571,0.4233009708737864,2
A1VZSFHTU51JP0,stereotype,argumentative,27,4,16,0,7,13,7,6,2,5,0.0,0.5925925925925926,0.2592592592592592,0.5772870662460567,0
A1PTH9KTRO06EG,extremesports,argumentative,27,5,21,0,1,4,1,3,1,0,0.0,0.7777777777777778,0.037037037037037,0.4514285714285714,2
A143XRCI1YXAFE,school,argumentative,23,6,13,0,4,9,4,5,1,3,0.0,0.5652173913043478,0.1739130434782608,0.4385964912280701,0
A1PTH9KTRO06EG,athletes,argumentative,27,9,18,0,0,3,0,3,0,0,0.0,0.6666666666666666,0.0,0.4244274809160305,2
ANCIB6B6EBBIJ,news,argumentative,19,6,9,0,4,6,4,2,0,4,0.0,0.4736842105263157,0.2105263157894736,0.5184049079754601,0
A8C3WNWRBWUXO,school,argumentative,14,6,4,0,4,15,5,10,1,4,0.0,0.2857142857142857,0.2857142857142857,0.5418502202643172,0
ANCIB6B6EBBIJ,extremesports,argumentative,18,5,9,0,4,5,4,1,0,4,0.0,0.5,0.2222222222222222,0.4934036939313984,0
A2W121DQXNQK1,screen,argumentative,24,6,14,0,4,6,4,2,2,2,0.0,0.5833333333333334,0.1666666666666666,0.4576576576576576,0
ANCIB6B6EBBIJ,animal,argumentative,19,7,9,1,2,13,3,10,2,1,0.0526315789473684,0.4736842105263157,0.1578947368421052,0.5232974910394266,0
A2ONILC0LZKG6Y,stereotype,argumentative,22,4,10,1,7,9,8,1,1,7,0.0454545454545454,0.4545454545454545,0.3636363636363636,0.4836272040302267,0
A2ONILC0LZKG6Y,screen,argumentative,25,6,14,0,5,11,5,6,0,5,0.0,0.56,0.2,0.551219512195122,0
ANCIB6B6EBBIJ,stereotype,argumentative,15,4,6,0,5,5,5,0,3,2,0.0,0.4,0.3333333333333333,0.5647058823529412,0
A3S67QA0SQVPUJ,dating,argumentative,28,9,14,0,5,8,5,3,2,3,0.0,0.5,0.1785714285714285,0.5015974440894568,0
